image_name,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21,x_22,y_22,z_22,x_23,y_23,z_23,x_24,y_24,z_24,x_25,y_25,z_25,x_26,y_26,z_26,x_27,y_27,z_27,x_28,y_28,z_28,x_29,y_29,z_29,x_30,y_30,z_30,x_31,y_31,z_31,x_32,y_32,z_32
RF1-18085_70010.jpg,0.2768087089061737,0.22720986604690552,-0.06437075883150101,0.28305062651634216,0.21540340781211853,-0.07819364964962006,0.28443050384521484,0.21551114320755005,-0.07824832201004028,0.28563806414604187,0.2156815230846405,-0.07830817997455597,0.2812223732471466,0.21447846293449402,-0.051254309713840485,0.28152188658714294,0.21400417387485504,-0.05130605027079582,0.2817729413509369,0.2135072648525238,-0.05142567306756973,0.2941896319389343,0.2223205268383026,-0.08914095908403397,0.2895320653915405,0.21860074996948242,0.030464747920632362,0.2833816707134247,0.24171461164951324,-0.06495815515518188,0.279941201210022,0.24044379591941833,-0.030925069004297256,0.32491379976272583,0.3018414378166199,-0.11026620119810104,0.29783895611763,0.2995411157608032,0.11883127689361572,0.35779136419296265,0.37779155373573303,-0.19805140793323517,0.30588340759277344,0.39582401514053345,0.06673164665699005,0.3141009509563446,0.39751848578453064,-0.24314838647842407,0.29878371953964233,0.38161903619766235,-0.10807348042726517,0.3021409213542938,0.39952385425567627,-0.2684122622013092,0.2987686097621918,0.375782310962677,-0.12515173852443695,0.2994121313095093,0.3888058066368103,-0.251273512840271,0.295920729637146,0.36630523204803467,-0.13905809819698334,0.30401578545570374,0.39021024107933044,-0.23535074293613434,0.29633545875549316,0.36980801820755005,-0.11844594776630402,0.34677836298942566,0.5172255039215088,-0.06432099640369415,0.31827592849731445,0.5134236812591553,0.06438883394002914,0.378124862909317,0.6161860823631287,-0.17585909366607666,0.3061501681804657,0.6809728741645813,-0.03780937194824219,0.4196249544620514,0.7008996605873108,-0.028283577412366867,0.27362942695617676,0.8531205654144287,-0.008360549807548523,0.42470216751098633,0.7125291228294373,-0.017382439225912094,0.27691155672073364,0.8834882974624634,-0.011475631035864353,0.43052399158477783,0.7324897646903992,-0.08423541486263275,0.24590519070625305,0.8932807445526123,-0.11396864056587219
RF1-18085_70011.jpg,0.6748402118682861,0.5544412136077881,-0.3713056445121765,0.6773711442947388,0.549275815486908,-0.3720429837703705,0.6793686151504517,0.5495592355728149,-0.3720840811729431,0.6813278794288635,0.5498608350753784,-0.37218859791755676,0.6717205047607422,0.5498360395431519,-0.37318792939186096,0.6698194742202759,0.5503469705581665,-0.3732554614543915,0.6679500937461853,0.550892174243927,-0.3733955919742584,0.6850472688674927,0.553643524646759,-0.32490360736846924,0.6654720902442932,0.5537778735160828,-0.3278910219669342,0.6785681843757629,0.562388002872467,-0.34762993454933167,0.6728695034980774,0.5627502202987671,-0.34890615940093994,0.7022168040275574,0.5825827717781067,-0.2505975663661957,0.6528793573379517,0.5747777223587036,-0.26158514618873596,0.6848454475402832,0.6699591279029846,-0.2179497629404068,0.6356465816497803,0.6863275170326233,-0.25959303975105286,0.676080584526062,0.7530940175056458,-0.23528063297271729,0.6441324949264526,0.7807825207710266,-0.2898247241973877,0.6769766807556152,0.7739078998565674,-0.2498053014278412,0.6409832239151001,0.805364727973938,-0.31307145953178406,0.6734405755996704,0.778315544128418,-0.2694154977798462,0.6488642692565918,0.807271420955658,-0.32593658566474915,0.6702523231506348,0.7704578042030334,-0.24226751923561096,0.6525818109512329,0.7986907958984375,-0.29604074358940125,0.6668739914894104,0.6734761595726013,0.006306373979896307,0.634587824344635,0.6817068457603455,-0.006268931552767754,0.7063794136047363,0.7426052093505859,-0.09394746273756027,0.6516568064689636,0.736531138420105,-0.03738178312778473,0.7024856209754944,0.8210363388061523,0.04027657210826874,0.6673367023468018,0.8266468644142151,0.12155847251415253,0.7002271413803101,0.8335754871368408,0.05155934393405914,0.6711201071739197,0.8369427919387817,0.13635750114917755,0.7074978351593018,0.8819108605384827,-0.01523546688258648,0.664406955242157,0.8580363988876343,0.08128511905670166
RF1-18085_70012.jpg,0.6030958294868469,0.5494914650917053,-0.15553723275661469,0.6027460694313049,0.5387389659881592,-0.16727131605148315,0.6035876274108887,0.5375439524650574,-0.1673150658607483,0.60453861951828,0.53623366355896,-0.16739360988140106,0.6022979021072388,0.5403985381126404,-0.14553089439868927,0.6026697158813477,0.5405146479606628,-0.14549125730991364,0.6031103730201721,0.5406129360198975,-0.14549797773361206,0.6131008267402649,0.528964638710022,-0.18207675218582153,0.6091307401657104,0.5369876027107239,-0.08094245195388794,0.6063051223754883,0.5489183068275452,-0.15737369656562805,0.6039514541625977,0.5508670210838318,-0.12840256094932556,0.6508241295814514,0.5574807524681091,-0.18831805884838104,0.6216781735420227,0.5607384443283081,-0.02793371118605137,0.6578509211540222,0.6146849393844604,-0.223684623837471,0.6223572492599487,0.6229256391525269,-0.029690874740481377,0.6572533845901489,0.6621246933937073,-0.24401237070560455,0.64051353931427,0.6664613485336304,-0.09978178143501282,0.6553263068199158,0.6694591641426086,-0.26745694875717163,0.6454524993896484,0.6794553995132446,-0.11161839216947556,0.6548734903335571,0.6654725670814514,-0.2661801874637604,0.64593505859375,0.674251914024353,-0.12305041402578354,0.6523767709732056,0.6582238674163818,-0.24356204271316528,0.6443941593170166,0.6692183017730713,-0.10738581418991089,0.6433151960372925,0.6882387399673462,-0.05988766998052597,0.6233857870101929,0.684181272983551,0.05964545160531998,0.6699138283729553,0.7464646697044373,-0.006972550880163908,0.6248302459716797,0.7507215142250061,0.20822031795978546,0.6841311454772949,0.8252595067024231,0.08690863102674484,0.6401245594024658,0.8060160279273987,0.38652098178863525,0.6892270445823669,0.8353462815284729,0.09562190622091293,0.6424216628074646,0.8197582960128784,0.40335115790367126,0.6876125335693359,0.8474567532539368,0.03422743082046509,0.6213000416755676,0.8366325497627258,0.37085390090942383
RF1-18085_70013.jpg,0.6013079881668091,0.546003520488739,-0.07732373476028442,0.6018794775009155,0.5367735028266907,-0.09109844267368317,0.6030908226966858,0.5359013676643372,-0.09115596115589142,0.6039282083511353,0.5347976088523865,-0.09122084826231003,0.6017959117889404,0.5371856093406677,-0.0683668702840805,0.6022511124610901,0.5367776155471802,-0.06830671429634094,0.6027275919914246,0.5362529754638672,-0.06830579042434692,0.6114319562911987,0.5285053849220276,-0.11866573989391327,0.6095834374427795,0.5327122211456299,-0.013174732215702534,0.6076931953430176,0.5489578247070312,-0.08417944610118866,0.6068682074546814,0.5491199493408203,-0.05397212877869606,0.6426519751548767,0.5478224158287048,-0.14897726476192474,0.621735692024231,0.5496425032615662,0.03486435115337372,0.651783287525177,0.5866950154304504,-0.21473024785518646,0.6323775053024292,0.6042985916137695,0.08215612918138504,0.6543519496917725,0.6290596723556519,-0.25560441613197327,0.6395255923271179,0.6422163248062134,0.06654634326696396,0.6535104513168335,0.6515825986862183,-0.2824522852897644,0.6422767639160156,0.6477582454681396,0.06372814625501633,0.6513001322746277,0.650381326675415,-0.2788669466972351,0.6423684358596802,0.6479455828666687,0.04723573103547096,0.6508405804634094,0.647293210029602,-0.2546587288379669,0.6425405740737915,0.6457029581069946,0.05802745372056961,0.646048903465271,0.6825078725814819,-0.0640723928809166,0.6279287338256836,0.6805219054222107,0.06390485167503357,0.6609140634536743,0.7495061755180359,0.02683478407561779,0.6246397495269775,0.7459437847137451,0.1959574967622757,0.6793748140335083,0.823419451713562,0.1336221843957901,0.6429205536842346,0.8070760369300842,0.34938332438468933,0.6910883784294128,0.8206513524055481,0.14431560039520264,0.6459810137748718,0.819469690322876,0.36443328857421875,0.6792643070220947,0.845597505569458,0.0889718160033226,0.6275989413261414,0.8396535515785217,0.33378973603248596
RF1-18085_70014.jpg,0.6025650501251221,0.5130605101585388,-0.341532826423645,0.609188973903656,0.5147640109062195,-0.35494258999824524,0.6104200482368469,0.5163900852203369,-0.3549477458000183,0.6115700602531433,0.5179466009140015,-0.3550489842891693,0.6072580218315125,0.512319803237915,-0.3340419828891754,0.607563316822052,0.5128021240234375,-0.3340788781642914,0.6078929901123047,0.5135241746902466,-0.3341638147830963,0.6187393665313721,0.522102952003479,-0.35993826389312744,0.6098138093948364,0.5179805159568787,-0.2606953978538513,0.6062700748443604,0.5249025821685791,-0.3379627466201782,0.6036595702171326,0.5210393071174622,-0.3093213140964508,0.6688487529754639,0.5692955255508423,-0.33319351077079773,0.6096766591072083,0.55881267786026,-0.17858976125717163,0.6588514447212219,0.6615870594978333,-0.36143624782562256,0.5913852453231812,0.6473985314369202,-0.16888850927352905,0.6509778499603271,0.7508992552757263,-0.38257184624671936,0.6068247556686401,0.7216100096702576,-0.20897075533866882,0.6555435657501221,0.7740449905395508,-0.4126652181148529,0.6103633046150208,0.7418462634086609,-0.21594738960266113,0.6487351655960083,0.7744369506835938,-0.41657665371894836,0.6137367486953735,0.7386999130249023,-0.23594285547733307,0.6449810266494751,0.7656366229057312,-0.3846716284751892,0.6149142384529114,0.732537567615509,-0.2175598293542862,0.6504928469657898,0.6994247436523438,-0.05709695443511009,0.617598831653595,0.6876537203788757,0.05697135254740715,0.6769700050354004,0.7384757995605469,-0.09520889818668365,0.6003276109695435,0.7252734899520874,0.23718157410621643,0.6921324133872986,0.8258723020553589,0.0017485527787357569,0.5922842621803284,0.7814514636993408,0.4309350252151489,0.694242000579834,0.8359732031822205,0.00840928964316845,0.5993241667747498,0.7981700301170349,0.44853875041007996,0.697281002998352,0.8711807131767273,-0.06244015321135521,0.5518293976783752,0.7978639006614685,0.42193302512168884
RF1-18085_70015.jpg,0.598855197429657,0.5291867852210999,-0.026470359414815903,0.6050539612770081,0.5215268731117249,-0.02967575564980507,0.6063738465309143,0.520006537437439,-0.029741330072283745,0.6077712774276733,0.5184537768363953,-0.029830146580934525,0.6027661561965942,0.5245970487594604,-0.013380784541368484,0.602577269077301,0.525562047958374,-0.013343601487576962,0.6024296879768372,0.5262590646743774,-0.0133331548422575,0.6142938137054443,0.5149886012077332,-0.02059369906783104,0.6071685552597046,0.5247594118118286,0.05592324584722519,0.61351078748703,0.5338888764381409,-0.021167246624827385,0.6105530261993408,0.5375664830207825,0.0007244095322676003,0.6436986327171326,0.5445966124534607,-0.04221446439623833,0.6100999116897583,0.5624558925628662,0.09947174787521362,0.6492505669593811,0.5945561528205872,-0.09724465757608414,0.6143262386322021,0.6211770176887512,0.09490858018398285,0.6498319506645203,0.6417730450630188,-0.13613423705101013,0.618234395980835,0.6511188745498657,0.03113212250173092,0.6511716246604919,0.6547213792800903,-0.1559198796749115,0.6189630031585693,0.6601359248161316,0.023604940623044968,0.6504812240600586,0.6539374589920044,-0.1527515947818756,0.6175763607025146,0.6576274037361145,0.009502079337835312,0.6489452123641968,0.6507372260093689,-0.13576315343379974,0.6183838248252869,0.6495324969291687,0.02234732359647751,0.638091504573822,0.6668528318405151,-0.052664753049612045,0.6174938678741455,0.6691871285438538,0.052660562098026276,0.6472505927085876,0.7567447423934937,-0.09461884200572968,0.6291682124137878,0.7427990436553955,0.07234741747379303,0.6654915809631348,0.8364962339401245,-0.0484115332365036,0.6355540752410889,0.8232848644256592,0.16905830800533295,0.6714379787445068,0.8428014516830444,-0.04461994767189026,0.6349383592605591,0.8350428342819214,0.17754220962524414,0.6647316217422485,0.8798912763595581,-0.10437445342540741,0.6180529594421387,0.8530409336090088,0.13932940363883972
RF1-18085_70016.jpg,0.6047885417938232,0.5353724360466003,0.0620991587638855,0.6046566963195801,0.525658905506134,0.054053205996751785,0.6053676009178162,0.5251750349998474,0.05399858579039574,0.6061418652534485,0.5245270729064941,0.05397757515311241,0.6046068072319031,0.525558352470398,0.07408291846513748,0.6051284670829773,0.525178849697113,0.0741095095872879,0.6056658029556274,0.5247254371643066,0.07409904897212982,0.6130923628807068,0.5213558673858643,0.027591289952397346,0.611753523349762,0.5227055549621582,0.12086581438779831,0.6097338199615479,0.5430850982666016,0.053905196487903595,0.6089416146278381,0.5423473119735718,0.08074261248111725,0.6347412467002869,0.5479647517204285,-0.024776961654424667,0.6289612650871277,0.5527985095977783,0.15523676574230194,0.6347818970680237,0.6111722588539124,-0.09033622592687607,0.6199932098388672,0.6227684020996094,0.14463485777378082,0.6340317726135254,0.6452012658119202,-0.10340876877307892,0.6105377078056335,0.6516703963279724,0.08457834273576736,0.6360374093055725,0.6545960903167725,-0.11393523961305618,0.6088898777961731,0.6603978872299194,0.09076357632875443,0.6353353261947632,0.6510334610939026,-0.10585927218198776,0.608932375907898,0.6491625308990479,0.07872014492750168,0.6345163583755493,0.6484006643295288,-0.09935295581817627,0.610518753528595,0.6469019055366516,0.0775001049041748,0.6373066306114197,0.6941119432449341,-0.06050135940313339,0.6342544555664062,0.6940245032310486,0.060255952179431915,0.6423394083976746,0.7520127892494202,-0.07696056365966797,0.643751859664917,0.7313928008079529,0.07114958018064499,0.6504101753234863,0.7813181281089783,-0.21167869865894318,0.6547984480857849,0.7964556217193604,-0.0854259803891182,0.6539363861083984,0.7818458080291748,-0.2255101352930069,0.6607282757759094,0.8090811371803284,-0.10210642218589783,0.6493130326271057,0.8141327500343323,-0.2512047290802002,0.6396467089653015,0.8251001834869385,-0.1302073895931244
RF1-18085_70017.jpg,0.6108636856079102,0.5271992087364197,-0.010531077161431313,0.6098001003265381,0.5190187096595764,-0.010044790804386139,0.6104697585105896,0.5177693367004395,-0.010101339779794216,0.611728847026825,0.5164399147033691,-0.010106557980179787,0.6085682511329651,0.5217775106430054,0.003879442112520337,0.6082087159156799,0.523288369178772,0.003877822309732437,0.607943058013916,0.5240670442581177,0.0038519538938999176,0.614825963973999,0.51545250415802,0.007127068936824799,0.6089982390403748,0.5244317054748535,0.07181569933891296,0.6159482002258301,0.5299080610275269,-0.0033342824317514896,0.6131979823112488,0.5330604910850525,0.01530336495488882,0.6453935503959656,0.5453360676765442,-0.0016661867266520858,0.6116364002227783,0.5636953711509705,0.10957421362400055,0.6389878392219543,0.6133332848548889,-0.026010097935795784,0.6067829132080078,0.6177854537963867,0.10178330540657043,0.6433305144309998,0.6548070907592773,-0.05646790564060211,0.6055667996406555,0.6328855156898499,0.02409038506448269,0.6479789018630981,0.6660719513893127,-0.06834568828344345,0.6026469469070435,0.64622563123703,0.018118277192115784,0.6468614935874939,0.6641320586204529,-0.0762571170926094,0.6023694276809692,0.6449732184410095,0.003527106251567602,0.6442855596542358,0.6603063344955444,-0.05930113419890404,0.6064285039901733,0.6360026001930237,0.015641506761312485,0.6431995034217834,0.676800012588501,-0.03990614786744118,0.6290369033813477,0.6749184131622314,0.039908502250909805,0.6411057710647583,0.7423368096351624,-0.1635390669107437,0.629591703414917,0.7381341457366943,-0.005591899156570435,0.6518337726593018,0.8021735548973083,-0.27268943190574646,0.6401894092559814,0.8048883080482483,-0.08837248384952545,0.6552491188049316,0.8107988238334656,-0.28702518343925476,0.6449439525604248,0.8184956908226013,-0.0996478796005249,0.6506738066673279,0.8295853137969971,-0.36003193259239197,0.6331502795219421,0.8318347334861755,-0.15501724183559418
RF1-18085_70018.jpg,0.6069374084472656,0.5238958597183228,-0.09633969515562057,0.6072814464569092,0.512823224067688,-0.10024803131818771,0.6084619760513306,0.511547863483429,-0.10030606389045715,0.6101317405700684,0.5101528167724609,-0.10033607482910156,0.605350911617279,0.5156399011611938,-0.08693040162324905,0.6050701141357422,0.5164012312889099,-0.08693290501832962,0.6049292683601379,0.5169234871864319,-0.08699967712163925,0.6170579791069031,0.509682297706604,-0.08706655353307724,0.6086195707321167,0.516869306564331,-0.024538254365324974,0.6116966605186462,0.528063178062439,-0.08865714073181152,0.6094813346862793,0.5318964719772339,-0.07080681622028351,0.6462792754173279,0.5420699715614319,-0.08854640275239944,0.6116601228713989,0.5540116429328918,0.02849728986620903,0.6441671252250671,0.6009820103645325,-0.09416376054286957,0.6070109605789185,0.6008123159408569,0.05387064442038536,0.6379414796829224,0.6391741037368774,-0.10918378084897995,0.6003904342651367,0.6268051266670227,0.001947895740158856,0.6393014192581177,0.6503491997718811,-0.12311382591724396,0.5974969267845154,0.6401506662368774,-0.0038961463142186403,0.6380194425582886,0.6466404795646667,-0.12672904133796692,0.5985314249992371,0.6347596645355225,-0.022319478914141655,0.6369223594665527,0.642410397529602,-0.11054658889770508,0.6006276607513428,0.6311360597610474,-0.0078034186735749245,0.6458525061607361,0.665732741355896,-0.04392595589160919,0.6275983452796936,0.6664603352546692,0.04393906146287918,0.6367883682250977,0.7367580533027649,-0.11134330928325653,0.6266087889671326,0.7335507869720459,0.03909948840737343,0.6513651609420776,0.8056371808052063,-0.03780709579586983,0.6444388031959534,0.8027564287185669,0.14509429037570953,0.6557996869087219,0.8157817721366882,-0.03197403624653816,0.641875147819519,0.8149908185005188,0.15459582209587097,0.6417136192321777,0.8376160860061646,-0.09127623587846756,0.6313632130622864,0.8352285027503967,0.1121140718460083
RF1-18085_70019.jpg,0.6039395928382874,0.5144093036651611,-0.09640272706747055,0.6042687892913818,0.5048462748527527,-0.09661675244569778,0.6054071187973022,0.5038739442825317,-0.09666544944047928,0.606592059135437,0.5029628872871399,-0.09668189287185669,0.6030462384223938,0.507354736328125,-0.08543416112661362,0.6030466556549072,0.5081729888916016,-0.08545971661806107,0.603143036365509,0.508966326713562,-0.08551782369613647,0.6129728555679321,0.5048195123672485,-0.07308744639158249,0.6071586012840271,0.5122084617614746,-0.02191573940217495,0.6085333824157715,0.5203831195831299,-0.0861341804265976,0.6070622801780701,0.5236872434616089,-0.07150061428546906,0.6451544165611267,0.5391965508460999,-0.06813336163759232,0.6062343716621399,0.5568534135818481,0.02642988972365856,0.6564908623695374,0.5958280563354492,-0.08840230852365494,0.6015809774398804,0.5990526676177979,0.027057070285081863,0.6404991745948792,0.6440516710281372,-0.1360897719860077,0.5935178399085999,0.6282408237457275,-0.06753665953874588,0.6417850852012634,0.6587031483650208,-0.15441660583019257,0.5896707773208618,0.6388311982154846,-0.08402237296104431,0.6386589407920837,0.655144453048706,-0.16274048388004303,0.591352105140686,0.633945107460022,-0.10087648034095764,0.6372664570808411,0.6495254635810852,-0.14017294347286224,0.5927479267120361,0.6302304863929749,-0.07793267071247101,0.649928867816925,0.6455146670341492,-0.03354628011584282,0.6262584328651428,0.6519140601158142,0.03365292027592659,0.6490601897239685,0.7196812033653259,-0.15559205412864685,0.6240081787109375,0.7093316316604614,-0.09968701750040054,0.666181743144989,0.7995874285697937,-0.07293658703565598,0.644058883190155,0.8044594526290894,-0.02825624868273735,0.670214831829071,0.8043049573898315,-0.06777802109718323,0.6484431028366089,0.8152137994766235,-0.023290865123271942,0.6683751344680786,0.840794563293457,-0.13539601862430573,0.6353456974029541,0.8349732160568237,-0.08389712125062943
